consumableId,consumable/lot,numericValue,instrument
cdfa2159-7c9d-4507-ba98-050c7a6c27a2,TKM-1694,1.201,AdvBuild29
dae8d238-7950-4d21-908f-dc46a52fd119,TKM-1694,1.202,AdvBuild08
26feadc6-8f8a-474c-ada3-25b9b8279843,TKM-1694,1.204,AdvBuild29
da5f4c16-1267-4c6a-9fd9-708603548e9f,TKM-1694,1.204,AdvBuild31
462ada2b-71e4-48ca-a3d5-af539d5d2462,TKM-1694,1.21,AdvBuild08
069ee9e1-bd01-48f5-9d6e-4afa00f29c41,TKM-1694,1.223,AdvBuild08
17836f76-a5e2-40bc-bbe7-7aca0cf02e62,TKM-1694,1.247,AdvBuild30
1c560f52-16de-49dc-9d71-ec466e72edd8,TKM-1694,1.281,AdvBuild30
4928f7b0-a442-4b1e-8c78-512e0cb3c7a0,TKM-1694,1.3,AdvBuild29
6aa4b29b-8590-4d5d-82a1-60345037114c,TKM-1694,1.3,AdvBuild29
bedde337-a1d6-4c40-85f6-3fef0fe957e1,TKM-1694,1.3,AdvBuild29
fc90cfd0-c9c1-4008-b39a-b28b58bbed82,TKM-1694,1.3,AdvBuild20
21dcdd20-a1a6-49db-b3e1-0e4cc403207c,TKM-1695,1.045,225
02728160-adba-4dc0-a188-a1c4fe91c49d,TKM-1697,0.318,104
f95ec3e9-b04f-4ee9-9ab6-b673b1ab65dd,TKM-1697,0.984,AdvBuild14 (New)
c42af727-c5b3-433f-9dea-5dfd27177eac,TKM-1697,1.002,100
84598f90-3571-4014-b684-84ee61042f8e,TKM-1697,1.023,100
13980209-963f-4005-8b7f-fbeef8721f99,TKM-1697,1.031,226
f090106d-c545-462c-af79-f57f964dc35e,TKM-1697,1.04,225
0da97387-2aa9-4059-acfe-45824cb72c60,TKM-1697,1.044,216
62c80d7f-2bed-4feb-9064-5b492407393d,TKM-1697,1.045,104
c599daed-515d-42ce-ba4d-81ae70bde619,TKM-1697,1.064,203
4f692852-54a7-41ef-8380-96da133c20b5,TKM-1697,1.073,AdvBuild04
01032ae6-6a95-4bd1-a70a-cad53803d5ec,TKM-1697,1.076,101
e016b611-82b3-4091-b12a-bfd009194dea,TKM-1697,1.079,104
fcceaf56-f19e-4f4f-a06a-a71dee7a4144,TKM-1697,1.082,114
e1d23e9d-b8fb-4b16-ba90-f03cc1050ab0,TKM-1697,1.101,217
e2bedf64-1ae6-46ea-97ef-2bd326fe27f7,TKM-1697,1.102,203
f9d37301-3b35-459d-8f26-aee38d28c192,TKM-1697,1.126,101
1bff3d66-36b6-4a28-bbfc-efc7db02960e,TKM-1697,1.133,230
f4cf82d1-b0eb-4230-a329-a9852192f462,TKM-1697,1.133,AdvBuild27
c757bb9d-c425-4b1e-b258-773b72d5cc15,TKM-1697,1.134,101
595eb051-6979-4d15-8f1e-24c3bcee693c,TKM-1697,1.136,230
2afb2409-a7c3-4aa2-8ce2-8f26a32a380e,TKM-1697,1.147,216
9de74c12-c4b5-49f9-b271-74b0abbcc8e7,TKM-1697,1.151,217
18a02de6-40f9-4d9b-a373-01a84bbff967,TKM-1697,1.157,226
4413d05a-2e62-4a6f-a5e0-3bd5b7318624,TKM-1697,1.165,106
25f033d1-9761-468a-b83a-e2fc27677960,TKM-1697,1.172,103
38255ccb-c01f-4682-aaf7-37c967273062,TKM-1697,1.178,103
7e88d2c6-0763-41b9-84fa-7e81dc24662d,TKM-1701,1.29,AdvBuild09 (New)
f2332883-5f9e-41c6-afd5-22197358c571,TKM-1712,1.055,AdvBuild14 (New)
cd482b29-fe02-419b-bf29-13c1c2453aca,TKM-1712,1.181,AdvBuild06
ed384725-bb85-4ea0-adff-f79db9605b9b,TKM-1718,0.997,226
50ae5b84-67aa-4e25-a06a-fba2b3d06635,TKM-1719,1.015,AdvBuild14 (New)
ca74f7c9-dd79-476e-ac1e-bbdae0dba188,TKM-1719,1.123,217
09349b51-b2ca-4fd0-8631-49fe8d4b35a7,TKM-1719,1.164,216
1e5d6a12-d3d1-41c3-9df3-42b58df2ccab,TKM-1719,1.649,AdvBuild03
2a408f96-7593-4de9-bac4-d9d7fb19cc65,TKM-1723,0.565,100
e6d6b4c0-64ac-4acb-9c8f-5ec4199b2a5a,TKM-1723,0.768,104
1bb0da2f-77fb-45ee-bd1d-55ba503f4170,TKM-1723,0.836,101
e396c10e-dfcd-4ca7-b96f-390defbb01cd,TKM-1723,0.939,103
bc4cff77-af44-4079-b90f-c4bfd9b49056,TKM-1728,1.248,AdvBuild09 (New)
44b3e934-ebad-4cba-a25b-24cee8e25b86,TKM-1728,1.322,AdvBuild08
cd3c3dfc-a152-4306-8797-1ddc847bc09a,TKM-1728,1.324,AdvBuild08
a4731050-3d91-43eb-a9a8-f343e2d717ac,TKM-1728,1.39,AdvBuild08
9cb983bb-56e0-4a00-8976-f888f95fdf37,TKM-1728,1.417,AdvBuild08
e7bfe5f4-2f5f-4c9c-ba9c-d08113bb8097,TKM-1729,1.162,AdvBuild09 (New)
7b871036-b4f9-4991-b245-b20c012b02af,TKM-1729,1.204,AdvBuild08
f36e21d3-0632-4078-b96a-2ed4b5bd5437,TKM-1729,1.242,AdvBuild08
3c1c8727-b182-49db-b7f1-604e89da5230,TKM-1729,1.25,AdvBuild09 (New)
d6fd0765-32c1-4c40-b449-2cec8fa5f78d,TKM-1729,1.254,AdvBuild09 (New)
17f93315-cdbb-4fab-ab1a-2bfe605da35f,TKM-1729,1.271,AdvBuild08
045686cd-98d0-4304-81a7-ab3ca447dc92,TKM-1729,1.275,AdvBuild09 (New)
57b7f3d5-9bee-4611-8fc7-ce658a360551,TKM-1729,1.292,AdvBuild13
53dc9338-363a-4e4a-8860-3953355df48e,TKM-1729,1.294,AdvBuild09 (New)
bc76d138-ddf8-4fa9-992b-c7836240dab9,TKM-1729,1.297,AdvBuild08
831b0a9a-3902-4df5-9af1-da296440ae94,TKM-1729,1.302,AdvBuild08
42cd1da9-33cb-44b6-aff2-6a40fa7feb39,TKM-1729,1.317,AdvBuild13
f8c3bd73-cd80-4fc8-b25c-9f9e26cf0cc8,TKM-1729,1.361,AdvBuild13
bc364e59-2d20-4333-9d5b-6e44df2301f2,TKM-1729,1.362,AdvBuild13
45c34c22-6118-4f88-96ff-9bea6b7ea796,TKM-1729,1.446,AdvBuild13
8cd75db5-f60d-458b-b573-5d6172a6074e,TKM-1742,1.037,104
198fe3fa-d5aa-483d-923d-4a0ca4fd9ff9,TKM-1742,1.121,102
646dd983-8c85-4774-a261-2c55a9cd358d,TKM-1749,1.085,118
ad8bd445-20e3-4f6b-a03a-6f808af61bc6,TKM-1749,1.125,115
c692af9e-3210-4939-bafc-b661b9612df0,TKM-1749,1.177,119
bf707575-13f9-4e9b-ae11-ee57d9e6f11a,TKM-1749,1.178,118
3f0b90f8-e37e-498e-b5d9-70c51668f5b6,TKM-1749,1.203,119
d4432855-b0bf-4558-a198-bc9ab3e4f404,TKM-1749,1.207,115
dd911bb3-e4b2-4f33-af8e-0a9dea7bbc5e,TKM-1749,1.221,111
5d1d9da8-2dce-4619-a6b1-a606e36213a6,TKM-1749,1.244,111
1b3a802c-c77c-40cb-b738-e3f83923a548,TKM-1749,1.247,115
3ea570bf-1187-4af8-b6c1-3d2cb0aad051,TKM-1749,1.249,115
85573d59-c8b4-4bda-853e-bb9556923456,TKM-1749,1.252,118
bfc54f85-aa28-44de-925e-5cffcb7017a8,TKM-1749,1.261,102
9b0f72ac-7c25-49ea-9b38-5a37c84a182d,TKM-1749,1.262,119
e6b2e848-1bec-4b39-970d-9a94e81571cd,TKM-1749,1.263,115
f2a6ec9c-d780-45ce-b647-c6c072c1e810,TKM-1749,1.267,118
87d4962a-8d35-4e8c-9a74-6374ab5333fa,TKM-1749,1.268,102
ec7e643a-7c78-4370-a7e8-2987382c499e,TKM-1749,1.268,115
0c10f7cd-6cf5-4ccc-b5c3-b0e56fae5b66,TKM-1749,1.269,111
f7fa15d6-082f-4ebb-8a80-551cca049625,TKM-1749,1.269,111
bb6fd4c5-d55c-48b6-8cf6-c751b5919f5b,TKM-1749,1.271,111
db8db4c0-9c67-453d-89db-32ff7afcfd37,TKM-1749,1.271,118
0a8034ab-4b44-4e2a-a146-35d08fca2781,TKM-1749,1.272,115
c9190055-4650-468a-a890-0f98c5df736b,TKM-1749,1.279,115
33b55b4c-e8a1-4d60-8f27-1502c52eebed,TKM-1749,1.283,119
9be76de4-9c57-4801-852c-4d707fdde449,TKM-1749,1.286,118
c7d3e898-cb34-4ebf-b6ab-edd3a3297c4b,TKM-1749,1.289,115
2a119ccd-bdcf-4736-aae2-7e201edb5dfe,TKM-1749,1.291,102
99014618-7a33-437d-9d3c-f2098d89a7c3,TKM-1749,1.297,118
cbdc032c-fa34-4dfa-af0d-ffd236fa296a,TKM-1749,1.298,119
16566f53-2671-4308-a99d-90674e582337,TKM-1749,1.299,102
4a0365f5-7112-4cfc-8673-80318c0271b8,TKM-1749,1.302,111
d3e633b6-d0df-4e1e-b77f-1322258f4df6,TKM-1749,1.302,118
c4767596-5eff-417b-b54f-4163c45512d1,TKM-1749,1.309,111
c680aba8-a45d-4073-a345-1afbace66818,TKM-1749,1.31,119
e2f8e85f-a13e-4ec5-93c0-d6964075c9e3,TKM-1749,1.311,118
550ffd96-67c5-4f54-9a93-d913c2e92f47,TKM-1749,1.314,119
259fc6e3-8b58-409d-bb87-aea9c0500071,TKM-1749,1.315,119
7367bfbc-6571-475f-a976-b62412c31526,TKM-1749,1.315,118
16fc0a87-20a2-4484-8d1b-f7d599647d62,TKM-1749,1.317,119
3552bf75-ff9a-4edf-9376-6df8c921d76d,TKM-1749,1.319,119
e8dd3a3a-9ca3-49e5-8a77-bacadbbed289,TKM-1749,1.319,115
0affcfa1-40f2-4d27-be71-317a7d60d339,TKM-1749,1.321,102
68f72f19-d3f7-4420-9787-30037d67e566,TKM-1749,1.321,111
0144091b-ca49-41c6-9066-b2c321d85ea4,TKM-1749,1.324,102
572e76c6-6f81-4d65-974c-e08d4acd0a49,TKM-1749,1.325,102
bfe1fdf5-1e16-4c10-8626-f54d8e91959e,TKM-1749,1.328,115
dc7c2d37-05ee-430a-bb41-cc1df8955ad0,TKM-1749,1.33,102
388c2c07-23c4-49f5-85fa-21a6c75aa7f1,TKM-1749,1.336,111
172f50c9-4f8d-4e0a-9f77-113f65d4a8d8,TKM-1749,1.338,115
2e448b71-4951-4bb0-9812-ec7dcbeb08d9,TKM-1749,1.339,118
deef4f05-d8df-4cd0-bad2-05ba86a06e98,TKM-1749,1.34,111
ff644488-e6e0-4ec1-80f3-26e6646bbe00,TKM-1749,1.34,118
76eeed69-06f5-420d-ba84-6c520b29fb23,TKM-1749,1.342,111
ba58375c-d858-4105-90e2-40946d69613f,TKM-1749,1.345,102
a9a14450-0a1b-436f-b96c-1e2455c4c8cd,TKM-1749,1.347,102
c44fef60-1176-461e-8eed-bad6a4020221,TKM-1749,1.363,102
6d359568-3536-4ffd-a243-9bdbe82cb999,TKM-1749,1.375,119
f7575256-ec8c-42bf-bffb-0e5e89b49b6f,TKM-1749,1.378,119
dd79a1a4-b892-489b-b8ec-12f6cbcca752,TKM-1749,1.385,111
38cf9ed4-38e3-4861-a40f-b2376ac9de94,TKM-1749,1.395,102
7d3a28ec-4d60-468b-abfd-8cab8bfe131c,TKM-1750,1.022,111
fd888046-333c-4852-b913-54e143c7bcd7,TKM-1750,1.125,111
e07da893-9c33-4337-ad1b-3c5086a64937,TKM-1750,1.133,118
0c4e5f28-a064-4492-99c2-f8118ab8280a,TKM-1750,1.145,109
0f98eec1-36fd-4175-87f0-1aaad09c72bf,TKM-1750,1.145,115
471175c5-795d-4b4d-a311-837fee1e3978,TKM-1750,1.156,102
14cf12ee-a75f-4588-923e-4fb6152e32ce,TKM-1750,1.158,118
64b6ca45-13e9-47e7-ab92-70827111f648,TKM-1750,1.162,109
bfa26420-e93e-4101-96f3-b89bb3ab57a9,TKM-1750,1.167,119
230efdf1-8fee-4161-9ab6-8ed0aa59630d,TKM-1750,1.172,115
801edbe8-af1b-40d2-a7bf-ded11e43bc24,TKM-1750,1.174,115
9fe6a691-43a9-46c7-8daf-2748dae88098,TKM-1750,1.177,118
5c16b528-3a7d-40d5-9290-e34de15fbac3,TKM-1750,1.179,115
9dd42bdc-c16b-47bb-8423-4de0ef74c5d3,TKM-1750,1.179,118
cfec6033-97c0-4270-8d75-213051ecc35d,TKM-1750,1.186,102
d5a70c6e-3a68-489d-8afd-21012c23f35e,TKM-1750,1.189,115
2d81cfe0-de80-453e-acf9-b3f2f6b37665,TKM-1750,1.192,102
01bb96d5-0bc9-4e33-ab38-278a088d7961,TKM-1750,1.195,119
da09c959-26d5-422a-8d56-02f3fc97e00b,TKM-1750,1.199,118
ef21b247-bbd1-4eed-85d2-1f438246c256,TKM-1750,1.199,115
649c9a25-36f5-4b8f-a455-a7e947c18ed6,TKM-1750,1.2,115
1bffe2a0-c3e6-4cc2-a0ee-015cca506969,TKM-1750,1.202,111
5e162dd3-74aa-47c0-83f0-64b43f5a2539,TKM-1750,1.207,102
bb705e1f-07a4-4107-9585-dbf8685cc232,TKM-1750,1.208,119
971b020e-cdfb-4f1c-add4-046b8a21c1a8,TKM-1750,1.211,119
9bcac245-ab5c-4e58-b010-11b80e211ef0,TKM-1750,1.211,118
ddd344c6-8541-45ee-b8d5-ee8514c24aea,TKM-1750,1.211,115
3a8c594a-9637-4710-94b3-6e625bc7827d,TKM-1750,1.212,111
8aee6fad-13a3-4501-94b3-ea40388ec694,TKM-1750,1.215,111
0a79c72a-693e-4aea-9279-7210e4526258,TKM-1750,1.218,115
6f445ed1-ae3d-4858-a991-aa2b2b9ac7b9,TKM-1750,1.218,111
14ab559b-d0dd-4be3-9413-7f2b5a6e32bb,TKM-1750,1.219,119
e8bcce50-da20-4455-8ec0-45a95c5f784f,TKM-1750,1.219,118
3b336124-07ae-4a02-aec9-11c4e6101f12,TKM-1750,1.22,115
9ceafc5d-95a7-438e-88ed-9cbc41356e46,TKM-1750,1.22,111
e9c8fe87-5492-4908-894e-a04b29f7712f,TKM-1750,1.22,102
f5435a07-888e-4423-8593-1498b7c42078,TKM-1750,1.222,118
088044f2-ce06-4e4b-9d0f-4673db851de9,TKM-1750,1.223,119
69bc9de3-d706-4844-82c0-96f261193afe,TKM-1750,1.224,109
46ac3d82-d66e-44d3-9d68-af0941a5dfcf,TKM-1750,1.226,109
cd7108ee-fe29-4b5c-baf8-4efe5e80c3f7,TKM-1750,1.226,118
5bf65163-b5c1-4629-9e04-7cafaf95f2b7,TKM-1750,1.227,118
7910b99d-46e7-46da-8741-0a721d388ed1,TKM-1750,1.227,118
cce2f13e-0488-41b8-b6d1-ece5c0b4b2eb,TKM-1750,1.227,109
2d364908-78e3-494a-855f-a5128a87a870,TKM-1750,1.228,119
94027264-25f7-43d4-9792-81afd627b082,TKM-1750,1.229,109
1ace145b-99d7-43a6-b337-4f1e440f54b7,TKM-1750,1.23,109
1f56e6e2-1749-44b1-b07a-8658c7190c0a,TKM-1750,1.231,118
a99ab109-2b36-49c8-ac97-e64e35ca5a93,TKM-1750,1.232,111
e02a5b49-f237-4c27-88c9-f1c6ac231667,TKM-1750,1.232,109
0da5512f-5289-4c42-9304-3a6155873407,TKM-1750,1.233,118
639f8c35-8601-43bf-9e55-26cbadc6d7f1,TKM-1750,1.234,111
317495bd-b1cc-4721-93a3-0930048ebe9a,TKM-1750,1.237,115
81b75556-1cd7-4af0-be04-0ef1d8950a6b,TKM-1750,1.237,115
f2b19c31-e572-41b2-b7de-39bcb84c10fc,TKM-1750,1.237,109
5365b30f-94bd-4333-85ff-7f173358eae7,TKM-1750,1.239,118
b246c8d8-35ec-49f1-8b28-a7fb33573226,TKM-1750,1.239,115
714eb3e6-abfc-442c-b176-c110a2af2f66,TKM-1750,1.24,119
ba3bd617-1f33-4891-8a14-e5e6faad54fb,TKM-1750,1.24,111
c780134d-0931-4ad8-ba0c-b0b82ce390ab,TKM-1750,1.242,109
1d989f5d-e865-4e33-b218-6b64798ecf3d,TKM-1750,1.244,111
bec38f67-17cb-49e5-9caa-094b5f3e0980,TKM-1750,1.244,119
fff2e415-d2b0-4074-b3b3-25b01da8186b,TKM-1750,1.247,119
d297865e-1469-4cf6-9854-0929e1b10eb7,TKM-1750,1.25,119
55d3b5be-c0d2-474d-8ed7-ffa248e5222b,TKM-1750,1.251,111
2e303911-bd85-4677-ab5f-08e7a3b72c14,TKM-1750,1.252,111
f23a19e6-b3cf-4b8f-98dc-426fd2a14fcd,TKM-1750,1.254,119
10f3d6d0-c25c-424d-b2cb-3f0fddddffa3,TKM-1750,1.255,102
1266679e-641b-4f5c-addd-7d80dbdd8177,TKM-1750,1.255,109
22c1e7a4-65e2-4a01-a1d3-466719522322,TKM-1750,1.255,118
44aad9a3-5a7c-4fa3-86f1-9eb6d90f7459,TKM-1750,1.255,118
e14717c3-6946-439c-bb68-915015cdbd2e,TKM-1750,1.255,111
e12f6a3c-1a67-4613-a3c9-9c1e33d27abb,TKM-1750,1.258,119
9e71441c-c63d-4b7e-af64-7c8787a968ba,TKM-1750,1.259,115
c53d3e5c-f916-40df-8430-500808f568db,TKM-1750,1.26,115
a106b142-1e83-4823-a47a-02946f980d67,TKM-1750,1.262,102
a3a6ba43-c336-4c52-9df2-aab7b0f2475b,TKM-1750,1.262,115
6cec84ef-1b63-4d84-9d5c-0fc89e9432b1,TKM-1750,1.263,102
8579ad37-04ab-43a7-a233-4187e11746c2,TKM-1750,1.263,118
1f21dd04-ee9f-421e-aebd-90724cc42783,TKM-1750,1.266,111
314d4f93-164e-4a2c-9e9d-a0137dfa1bc3,TKM-1750,1.266,111
8dac3439-2145-4b47-8dce-94dabf5feb7d,TKM-1750,1.266,118
2c6daa24-da58-40ff-88a1-e81be74843dc,TKM-1750,1.267,109
87107e95-fa3a-49cd-a33c-fd0a6cbc6e28,TKM-1750,1.267,115
4b2b5fd2-85b7-46db-a8c8-b1e956b0453c,TKM-1750,1.268,109
5127ba0c-6bad-43e0-ac77-31a4ffae3aec,TKM-1750,1.268,115
cf8e1640-937e-47f7-b19e-6a4dcf16819e,TKM-1750,1.268,119
32674db9-3888-43f6-8a58-00eced5ccae6,TKM-1750,1.27,119
c2dad000-4fcc-4e19-999d-85ee3b5fd924,TKM-1750,1.27,115
ca6c1b37-57d7-4cdb-a104-3f8bfb977e60,TKM-1750,1.27,102
2b0697b0-3a86-4a6e-95fa-9456826595ab,TKM-1750,1.272,111
5c483324-5e6c-4dbb-bca9-1cfbb125234d,TKM-1750,1.273,115
10a1a629-1a89-477b-a26b-da6e509970fc,TKM-1750,1.275,119
01f099de-3b98-4dec-ac94-db0581a1a585,TKM-1750,1.282,102
f2392c2c-7efd-41c9-a250-af646db79710,TKM-1750,1.282,111
c2d74b3a-634f-4908-83ee-bf319b7c4e8c,TKM-1750,1.283,102
cb7bf5cd-b2c3-421d-8a97-26cbf4c7e976,TKM-1750,1.283,118
937b0c66-558f-40af-9403-792e5d3a07fd,TKM-1750,1.284,102
1851f2ba-14fd-44ae-9bfd-a20f94b570ff,TKM-1750,1.285,102
9fee4d71-459e-44cf-a4fa-c3bb7f69d6d3,TKM-1750,1.287,119
b0fa1c93-1ca4-4663-b5a5-6eef122856ba,TKM-1750,1.288,102
dee0d20d-4265-4ac4-8de4-79af6b9d6e53,TKM-1750,1.288,119
f18db85b-c398-4b1f-aaff-e863a0c86b21,TKM-1750,1.288,109
8d58d3f6-370c-4381-a3fd-83615b34f4ff,TKM-1750,1.29,115
e09f1dd4-324a-4a39-a7a1-7fabdf848b51,TKM-1750,1.29,109
e3b85972-5bfa-4cf2-ab7d-f3e750fe55ef,TKM-1750,1.301,109
e4da6cbf-d577-4bf4-b570-982fa4215791,TKM-1750,1.302,115
82d3bbd6-656b-435a-92c7-7b9ad470125d,TKM-1750,1.303,109
70a33193-346d-44ff-8e7e-c23a24e8e70d,TKM-1750,1.304,115
d927aeed-ef77-40b3-b3b0-08b139d39de4,TKM-1750,1.304,115
a104a567-afc9-4839-94a6-f13eec39ebb8,TKM-1750,1.308,102
87800269-7909-49bf-8ec8-570940e8a767,TKM-1750,1.314,119
35a64b1e-0eee-4f8c-beae-eeecdc92b226,TKM-1750,1.318,118
2e7e58b6-adaf-4ba7-aae5-192b753c4c2d,TKM-1750,1.321,102
15529c7f-928d-44b9-aa01-e585bf385ea6,TKM-1750,1.322,102
601d81b3-8500-44c9-a409-e2b163032231,TKM-1750,1.322,102
db9a51e4-27d5-4744-ae48-94ee4ea8662f,TKM-1750,1.327,102
efe8789d-7caa-4998-982b-769bf8878d6b,TKM-1750,1.33,115
4964b26d-d054-4be8-9290-b12165615bb9,TKM-1750,1.331,102
a4103ded-d957-4e7c-8fd8-b2470a3ce4ea,TKM-1750,1.345,118
3feb6b53-9ada-4fe7-8b65-798e01769a82,TKM-1751,0.973,111
e0796ed7-11fe-4eab-9f2c-a92e450a3aef,TKM-1751,1.174,109
830aa839-6a2c-4445-96aa-768a4dff2354,TKM-1751,1.186,118
63064ebf-8b28-4bd8-91a5-69bba9a9d226,TKM-1751,1.187,118
47f90883-84f2-44e0-87f5-ea9d50377bcf,TKM-1751,1.191,118
f885bcda-7ae8-4dcb-89e3-3fbed027858a,TKM-1751,1.2,109
ecb1dfee-c585-4b5c-ab26-cb4f7b9ecd08,TKM-1751,1.203,119
eafb7a4d-86c1-43fa-a7eb-3ccd3e89fb92,TKM-1751,1.204,111
e6e044c5-9651-4827-aa39-8ee25d2b80a8,TKM-1751,1.205,109
2d114818-5ad4-4dc6-9a6b-ec0fd72e183c,TKM-1751,1.206,119
a6bb04a6-afb4-437f-82d1-7969c8e808ed,TKM-1751,1.208,119
44ff0584-3549-41a1-ab02-a3f23f460c81,TKM-1751,1.211,109
9347f236-a7d6-4146-bec7-19d17774d24b,TKM-1751,1.212,119
edbf0936-23bb-4834-8111-2a65c1dea47b,TKM-1751,1.216,111
a98c5caf-6742-4fbf-91e5-7e63fad6ef44,TKM-1751,1.217,111
6d9c5124-eee1-4001-b910-e5e586e24a25,TKM-1751,1.218,109
b88aadfe-61d8-449d-b20b-5a7b8d3c9dc4,TKM-1751,1.219,115
4a252b08-7b8b-455f-a66e-044ee805cc19,TKM-1751,1.22,111
eabd14c9-af8e-4481-bf18-f5b54e4eca71,TKM-1751,1.22,109
33318f83-5193-4e94-8458-0cb39eb35831,TKM-1751,1.221,102
9f4ca215-a2a4-40d8-ae14-da81a7a4109d,TKM-1751,1.225,119
5fb5a9d4-37cd-4101-8509-ecea3df1b5c9,TKM-1751,1.226,115
80577fb9-64f0-4f3f-972a-89cc69e31728,TKM-1751,1.226,109
6e2c109b-89af-4a88-b182-84f617f77bf5,TKM-1751,1.228,111
9be69914-4a87-4bf3-ad79-201d461011c2,TKM-1751,1.231,109
f52cc6b2-5ad7-4e4a-9de2-cbad4ca3754a,TKM-1751,1.232,111
65702db1-48ab-433d-9bf3-797000366851,TKM-1751,1.235,119
681ec310-7511-48d9-9184-8bca89645b5d,TKM-1751,1.235,111
a6a64910-8fae-4f05-8275-c1424ebc3f60,TKM-1751,1.235,111
2cfafbd7-a4ce-4b3d-aed9-65cff5821ba0,TKM-1751,1.236,118
fccdaf4b-ee1d-4964-972b-5d80101669df,TKM-1751,1.237,111
85365448-6c3a-47ea-9c67-5f46d9f77672,TKM-1751,1.238,115
e38a9824-884f-4b96-80a7-2592521e20f8,TKM-1751,1.239,111
6849cd36-8fb3-4e84-9229-e6b13d00df6b,TKM-1751,1.24,119
33f9af25-5ee8-4e3c-88a7-62e612b9afbe,TKM-1751,1.243,118
e53a075a-58e9-447a-9aab-3f82487e908d,TKM-1751,1.244,119
b0a0aefb-741a-4043-bfe7-0ed74f6b4202,TKM-1751,1.245,109
1325617f-6157-41e7-b265-5d7b0c70cf57,TKM-1751,1.247,118
7b9a2870-f82a-42db-82e7-44c7c9ebf2ca,TKM-1751,1.248,111
99b3551a-b502-4227-ac55-b6c128db577c,TKM-1751,1.248,109
b451fab6-06a1-4993-877e-98b841ec54f2,TKM-1751,1.249,115
298afadc-789c-4436-8fee-336d736c4189,TKM-1751,1.25,109
7289825a-4f27-4bdd-a740-428a839c01f6,TKM-1751,1.25,119
d6bbfa97-77b8-48b7-91d6-54d80abf75a1,TKM-1751,1.25,115
72c27657-de9f-41cc-ae88-9a6cf005a8be,TKM-1751,1.251,115
6f0028cc-8a44-4084-9833-1c4a232ae1da,TKM-1751,1.254,119
66fac640-a64f-43d1-88a6-3ca0526ef45d,TKM-1751,1.255,118
de3beb56-762c-4538-9f25-b7da11b5c8ef,TKM-1751,1.255,119
dbeb135e-c2a5-4211-90b5-b2486e11e4bb,TKM-1751,1.258,102
933d9c96-6cd5-4100-bef6-aafa6ed7da5f,TKM-1751,1.259,119
a3b634bb-cd69-415c-a550-0dd45f0542b2,TKM-1751,1.259,109
b9381cc3-916c-4676-8f1f-601b730f1fdb,TKM-1751,1.259,109
ea6dab18-589e-44e8-acc3-e8c182e1a876,TKM-1751,1.259,118
01ec89c5-1888-44bd-a60e-36092757c682,TKM-1751,1.261,119
d889d012-334a-4aad-8ef7-3878eeb94b85,TKM-1751,1.261,109
c0927fde-c35b-4dbb-b009-fa838a3ea742,TKM-1751,1.262,115
9038a0bd-cfa8-4a90-afa1-f9fbd47a40f5,TKM-1751,1.263,119
f52c6d73-f967-462c-a69f-8e58a43428b3,TKM-1751,1.264,118
f6345bac-47e0-472f-8986-cf51a8ed9c61,TKM-1751,1.265,111
a408f718-8eb2-4504-9105-476ca0e4101d,TKM-1751,1.267,102
e5765931-5acb-4a1f-af80-9c5222acd17d,TKM-1751,1.269,118
7f8836bd-4231-4523-a0f2-251f6cfd7390,TKM-1751,1.271,111
7016f592-227f-4436-abfd-a28f9f83b016,TKM-1751,1.274,119
ea3511aa-762c-439b-ac48-3126d1c0cf42,TKM-1751,1.275,119
fdf19013-b074-44c7-9834-c530eefd4cf0,TKM-1751,1.276,111
19c06379-cda8-43e0-aba6-a485b74bfcca,TKM-1751,1.277,102
7d6b80ae-49cd-47f8-9954-e0f610645017,TKM-1751,1.279,109
cebac58a-52b8-4fd1-9309-e905c7f9d42b,TKM-1751,1.28,115
adf9844e-542d-4a54-921e-209fe424752b,TKM-1751,1.283,111
c048e05e-0dbf-42ee-995d-d3c6ed2c20ce,TKM-1751,1.284,119
f9cbe3d6-98a0-4144-aacc-b1dc456d2c13,TKM-1751,1.284,115
a7efb62c-7d34-453a-81e2-9df615f330d6,TKM-1751,1.288,102
5b90531a-1296-4151-ab0f-42d1a41d0cbd,TKM-1751,1.289,119
dd04dbee-0e19-4cda-8b70-077c04ef2fb8,TKM-1751,1.29,109
8e13ed4a-36dc-4ca6-9b3b-65de1895531c,TKM-1751,1.292,102
7c7d489d-12b1-4c71-9c9d-5c29a83ab3b2,TKM-1751,1.293,102
972e6bdd-7fe9-435e-987d-8a3fcc423c97,TKM-1751,1.293,111
98be9c9b-9207-4a5d-9c86-a236f50f1e05,TKM-1751,1.293,115
a98f063f-3b08-4ed0-80fd-ba152db5246b,TKM-1751,1.295,109
d8d06595-1ced-4312-8850-e0dd7cc90cc5,TKM-1751,1.295,115
a9741e5b-89da-4177-bf81-e4a9fc304b02,TKM-1751,1.297,111
aa5a94ef-d69c-46aa-b83d-5b1dfbdac4a4,TKM-1751,1.298,109
ff66e54b-dd95-48db-a316-ddb73bbfa7ec,TKM-1751,1.299,115
66e203b1-81e7-489c-aaf1-7287a3f34b41,TKM-1751,1.301,111
ecf02dd7-4ca8-4c91-8d7a-c2f768287645,TKM-1751,1.302,102
1d26b244-c6d5-4ccb-bba0-47010501ca7a,TKM-1751,1.303,102
74b0d659-c90b-42b4-a10e-c4aba032ef0f,TKM-1751,1.305,119
