time,xx,T,415,445,480,515,555,590,630,680,NIR,CLR,Dark
[1954620,37,61.85,330,5863,131,57,123,105,139,85,12,2500,1]
[1954870,37,61.89,327,5845,132,58,122,105,140,85,12,2487,1]
[1955120,37,61.96,329,5838,134,59,123,105,140,85,12,2494,1]
[1955370,37,62.02,327,5833,135,59,123,105,139,85,12,2496,1]
[1955620,37,62.09,328,5828,136,60,124,106,139,85,12,2496,1]
[1955870,37,62.18,328,5841,137,61,124,105,140,85,13,2496,1]
[1956120,37,62.28,328,5838,139,62,124,106,140,85,13,2497,1]
[1956370,37,62.42,328,5855,140,62,124,106,140,85,13,2493,1]
[1956620,37,62.57,328,5836,141,63,124,106,140,85,13,2499,1]
[1956870,37,62.75,328,5836,142,64,125,106,140,86,13,2497,1]
[1957120,37,62.94,328,5860,144,64,125,106,141,86,13,2506,1]
[1957370,37,63.14,328,5839,145,65,125,106,140,85,13,2506,1]
[1957620,37,63.35,327,5847,146,65,125,107,141,86,13,2510,1]
[1957856,37,63.55,327,5842,147,66,126,107,141,86,13,2516,1]
[1958112,37,63.74,328,5840,148,67,126,107,141,84,13,2508,1]
[1958356,37,63.92,328,5846,149,67,126,107,141,85,13,2508,1]
[1958620,37,64.09,327,5849,150,68,126,107,141,86,13,2514,1]
[1958856,37,64.24,328,5835,152,69,127,107,140,86,13,2505,1]
[1959120,37,64.34,328,5845,153,69,127,107,141,86,13,2512,1]
[1959370,37,64.42,329,5856,154,70,127,107,141,86,13,2516,1]
[1959620,37,64.48,329,5851,156,71,127,107,141,86,13,2518,1]
[1959856,37,64.54,329,5876,157,72,127,107,141,86,13,2518,1]
[1960120,37,64.6,330,5867,158,72,127,108,141,87,13,2519,1]
[1960356,37,64.63,331,5869,159,73,128,108,141,86,13,2518,1]
[1960620,37,64.65,329,5873,161,74,128,108,141,87,13,2528,1]
[1960870,37,64.65,330,5888,162,74,128,108,142,87,13,2530,1]
[1961120,37,64.65,329,5873,163,75,129,108,141,87,13,2528,1]
[1961370,37,64.65,329,5888,165,76,129,108,142,87,13,2536,1]
[1961620,37,64.64,331,5854,166,76,129,108,142,87,13,2538,1]
[1961870,37,64.65,330,5872,168,77,130,109,142,87,14,2543,1]
[1962120,37,64.67,330,5881,169,78,130,109,142,87,14,2543,1]
[1962370,37,64.72,330,5885,170,79,131,109,142,87,14,2543,1]
[1962620,37,64.75,330,5892,171,79,130,109,143,87,14,2544,1]
[1962870,37,64.77,331,5895,173,80,131,109,143,87,14,2550,1]
[1963120,37,64.79,331,5879,174,81,131,109,143,87,14,2545,1]
[1963254,37,64.79,330,5871,175,81,131,108,143,87,14,2545,1]
[1963442,38,64.79,330,5882,175,81,131,108,142,87,14,2538,1]
[1963613,38,64.8,329,5896,176,82,131,108,143,88,14,2548,1]
[1963863,38,64.86,329,5897,178,83,131,109,143,86,14,2548,1]
[1964113,38,65.16,331,5907,179,83,132,109,143,88,14,2549,1]
[1964363,38,65.91,333,5903,179,83,132,109,143,88,14,2554,1]
[1964613,38,67.23,331,5895,179,83,132,109,143,88,14,2556,1]
[1964863,38,69.07,331,5893,178,83,132,110,142,88,14,2549,1]
[1965113,38,71.22,331,5887,177,82,131,109,142,88,14,2540,1]
[1965363,38,73.36,331,5889,175,81,130,109,142,88,14,2549,1]
[1965613,38,75.21,329,5891,173,80,131,109,143,87,14,2557,1]
[1965863,38,76.77,331,5884,172,79,130,109,143,87,14,2553,1]
[1966113,38,78.17,331,5898,170,79,130,109,143,86,14,2542,1]
[1966363,38,79.51,332,5904,169,78,130,109,143,87,14,2547,1]
[1966613,38,80.83,331,5901,167,77,130,109,143,87,14,2541,1]
[1966863,38,82.15,331,5909,165,76,129,108,143,87,13,2553,1]
[1967113,38,83.48,331,5904,163,75,129,109,142,87,13,2549,1]
[1967363,38,84.85,330,5913,161,73,129,109,143,87,13,2540,1]
[1967613,38,86.28,332,5912,159,72,128,108,143,87,13,2543,1]
[1967863,38,87.78,333,5912,156,70,128,108,143,87,13,2540,1]
[1968113,38,89.35,333,5906,153,69,127,108,142,87,13,2538,1]
[1968363,38,91,333,5899,150,67,127,108,142,86,13,2539,1]
[1968613,38,92.69,333,5906,148,66,127,107,142,86,13,2537,1]
[1968863,38,94.42,332,5908,145,64,126,107,142,86,13,2531,1]
[1969113,38,96.15,331,5905,142,63,125,107,141,86,13,2536,1]
[1969363,38,97.82,333,5909,140,61,124,107,141,86,13,2544,1]
[1969613,38,99.43,331,5902,137,60,125,107,141,85,13,2530,1]
[1969863,38,101.01,330,5906,135,59,123,107,140,86,12,2521,1]
[1970112,38,102.53,331,5902,133,58,123,107,140,85,12,2515,1]
[1970363,38,103.86,330,5873,131,57,123,106,140,85,12,2503,1]
[1970613,38,104.71,329,5884,129,56,122,105,140,85,12,2502,1]
[1970863,38,104.93,331,5887,127,54,122,106,140,85,12,2506,1]
[1971113,38,104.57,329,5887,124,53,121,106,140,85,12,2503,1]
[1971363,38,103.77,330,5870,121,51,121,105,141,85,12,2503,1]
[1971613,38,102.73,329,5881,119,50,120,105,140,85,12,2495,1]
[1971863,38,101.6,330,5878,117,49,120,105,140,85,12,2501,1]
[1972113,38,100.49,329,5877,116,49,120,105,140,85,12,2511,1]
[1972363,38,99.43,330,5887,115,48,120,105,140,85,12,2497,1]
[1972613,38,98.52,330,5881,115,48,120,105,140,85,12,2504,1]
[1972863,38,97.76,330,5895,114,48,120,105,140,84,12,2503,1]
[1973113,38,97.27,329,5892,114,47,120,105,141,85,12,2504,1]
[1973363,38,97.09,330,5899,114,47,120,105,141,85,12,2501,1]
[1973613,38,97.24,331,5899,113,47,120,105,140,85,12,2502,1]
[1973863,38,97.72,331,5906,112,47,120,105,140,85,12,2505,1]
[1974113,38,98.43,330,5917,112,46,120,105,140,85,12,2507,1]
[1974363,38,99.27,331,5911,112,46,120,105,140,85,12,2509,1]
[1974613,38,100.12,331,5890,112,46,120,105,140,85,12,2508,1]
[1974863,38,100.88,330,5891,111,46,120,105,140,85,12,2511,1]
[1975113,38,101.48,331,5892,111,46,119,105,140,85,12,2513,1]
[1975363,38,101.82,332,5905,111,45,119,105,141,85,12,2510,1]
[1975613,38,101.83,333,5895,111,45,119,105,140,85,12,2513,1]
[1975863,38,101.59,333,5881,110,45,119,105,140,85,12,2502,1]
[1976113,38,101.15,332,5891,110,45,119,105,140,84,12,2498,1]
[1976363,38,100.61,333,5889,110,45,119,105,140,85,12,2504,1]
[1976613,38,100.02,332,5909,110,45,119,105,141,85,12,2503,1]
[1976863,38,99.42,331,5917,110,45,119,105,140,85,12,2494,1]
[1977113,38,98.94,331,5892,110,45,119,105,140,85,12,2503,1]
[1977363,38,98.62,331,5897,110,45,119,105,141,84,12,2502,1]
[1977613,38,98.29,333,5906,109,45,119,105,141,85,12,2511,1]
[1977863,38,97.85,334,5910,109,45,120,105,140,85,12,2513,1]
[1978113,38,97.23,334,5911,110,45,120,105,140,85,12,2517,1]
[1978363,38,96.37,333,5882,109,45,119,105,140,85,12,2508,1]
[1978613,38,95.21,333,5901,109,45,119,105,141,85,12,2505,1]
[1978864,38,93.75,333,5903,110,45,120,105,140,85,12,2511,1]
[1979113,38,92,334,5894,109,45,119,105,140,85,12,2514,1]
[1979363,38,90.07,333,5899,110,45,120,105,140,85,12,2502,1]
[1979613,38,88.03,332,5915,110,45,120,105,140,85,12,2503,1]
[1979863,38,85.98,332,5905,111,45,120,105,140,85,12,2505,1]
[1980113,38,83.97,331,5913,111,46,120,105,140,85,12,2506,1]
[1980363,38,82.04,331,5919,111,46,120,105,141,85,12,2505,1]
[1980613,38,80.21,331,5920,112,46,120,105,140,85,12,2504,1]
[1980863,38,78.5,331,5889,113,47,120,105,140,85,12,2505,1]
[1981113,38,76.92,331,5892,113,47,120,105,140,85,12,2501,1]
[1981363,38,75.43,332,5873,114,48,120,105,141,85,12,2500,1]
[1981613,38,74.01,332,5859,115,48,120,105,140,85,12,2501,1]
[1981863,38,72.65,331,5873,116,48,120,105,140,84,12,2500,1]
[1982113,38,71.33,329,5867,117,49,120,105,139,85,12,2498,1]
[1982363,38,70.04,330,5849,118,50,120,105,140,84,12,2491,1]
[1982613,38,68.74,329,5862,119,50,120,105,139,85,12,2508,1]
[1982863,38,67.45,330,5858,120,51,121,105,139,84,12,2496,1]
[1983113,38,66.18,329,5853,121,52,121,105,140,85,12,2489,1]
[1983363,38,65,330,5872,123,53,121,105,140,85,12,2488,1]
[1983613,38,63.96,329,5866,124,53,121,106,140,85,12,2487,1]
[1983863,38,63.1,329,5858,126,54,122,105,140,85,12,2493,1]
[1984113,38,62.48,330,5862,127,55,122,106,141,85,12,2493,1]
[1984363,38,62.08,328,5874,129,56,122,106,140,85,12,2494,1]
[1984613,38,61.89,329,5863,130,57,122,106,140,85,12,2500,1]
[1984863,38,61.85,329,5852,131,57,122,106,139,85,12,2492,1]
[1985113,38,61.87,329,5845,133,58,123,106,140,85,12,2497,1]
[1985363,38,61.93,328,5835,134,59,123,106,140,85,12,2498,1]
[1985613,38,61.99,327,5846,135,60,124,106,140,85,13,2496,1]
[1985863,38,62.07,328,5847,136,60,124,106,140,84,13,2511,1]
[1986113,38,62.16,328,5854,138,61,124,106,140,85,13,2504,1]
[1986363,38,62.27,327,5847,139,62,124,106,141,85,13,2513,1]
[1986613,38,62.42,328,5843,140,63,124,106,141,85,13,2504,1]
[1986863,38,62.57,330,5860,141,63,125,106,140,85,13,2512,1]
[1987113,38,62.75,330,5858,143,64,125,107,141,85,13,2511,1]
[1987363,38,62.94,328,5856,144,65,125,107,141,85,13,2506,1]
[1987613,38,63.14,329,5856,146,65,125,107,140,86,13,2512,1]
[1987863,38,63.35,330,5850,147,66,126,107,141,86,13,2512,1]
[1988113,38,63.56,328,5844,148,67,126,107,141,86,13,2510,1]
[1988361,38,63.75,329,5854,149,67,126,107,141,86,13,2511,1]
[1988613,38,63.93,328,5849,151,68,127,107,140,86,13,2513,1]
[1988863,38,64.09,328,5868,152,69,127,107,141,86,13,2512,1]
[1989113,38,64.22,328,5864,153,70,127,107,141,86,13,2516,1]
[1989363,38,64.32,329,5848,154,70,127,107,141,86,13,2517,1]
[1989613,38,64.41,329,5854,156,71,127,107,141,86,13,2529,1]
[1989863,38,64.48,329,5855,157,72,128,107,141,86,13,2529,1]
[1990113,38,64.53,331,5876,158,72,128,108,141,86,13,2532,1]
[1990363,38,64.58,330,5866,159,73,128,108,141,87,13,2523,1]
[1990613,38,64.63,332,5860,162,74,128,108,141,87,13,2535,1]
[1990863,38,64.66,331,5855,163,75,129,108,142,87,13,2538,1]
[1991113,38,64.68,331,5855,164,76,129,108,142,87,13,2537,1]
[1991363,38,64.69,331,5872,166,76,129,109,142,87,13,2554,1]
[1991613,38,64.71,331,5861,167,77,130,109,142,87,14,2543,1]
[1991863,38,64.74,331,5884,169,78,130,109,142,87,14,2547,1]
[1992113,38,64.76,331,5883,170,79,130,109,142,87,14,2547,1]
[1992363,38,64.77,331,5895,171,79,131,109,143,87,14,2548,1]
[1992613,38,64.77,332,5877,173,80,131,109,143,87,14,2546,1]
[1992863,38,64.8,332,5857,174,81,131,109,143,87,14,2546,1]
[1993113,38,64.82,332,5869,175,82,131,109,143,87,14,2550,1]
[1993362,38,64.83,331,5879,177,82,131,110,143,87,14,2555,1]
[1993496,38,64.83,329,5864,177,83,131,109,142,87,14,2547,1]
[1993643,39,64.84,329,5859,178,83,132,109,143,87,14,2547,1]
[1993863,39,64.86,331,5868,180,84,132,109,143,88,14,2551,1]
[1994113,39,64.96,332,5872,181,84,133,109,143,88,14,2552,1]
[1994363,39,65.35,331,5901,182,85,133,110,144,88,14,2560,1]
[1994613,39,66.23,331,5891,182,85,133,110,143,88,14,2561,1]
[1994863,39,67.68,330,5892,182,85,132,110,143,88,14,2550,1]
[1995113,39,69.62,330,5876,181,84,132,110,143,88,14,2551,1]
[1995363,39,71.81,331,5902,179,83,132,109,143,88,14,2547,1]
[1995613,39,73.9,332,5894,177,82,131,109,142,87,14,2552,1]
[1995863,39,75.79,331,5896,175,81,131,109,143,87,14,2548,1]
[1996113,39,77.58,332,5901,174,80,131,109,143,88,14,2551,1]
[1996363,39,79.27,332,5886,172,79,130,109,143,87,14,2555,1]
[1996613,39,80.89,332,5894,170,78,130,109,143,87,14,2553,1]
[1996863,39,82.44,334,5909,168,77,130,109,143,87,13,2550,1]
[1997113,39,83.89,332,5884,166,76,130,109,142,87,13,2549,1]
[1997363,39,85.25,332,5896,163,75,129,108,142,87,13,2541,1]
[1997613,39,86.57,333,5910,161,73,128,108,142,87,13,2551,1]
[1997861,39,87.86,332,5905,158,72,128,108,143,87,13,2538,1]
[1998113,39,89.15,332,5909,155,70,128,108,143,87,13,2551,1]
[1998363,39,90.49,332,5928,153,69,127,108,142,87,13,2547,1]
[1998613,39,91.88,332,5930,150,67,127,108,143,87,13,2537,1]
[1998863,39,93.35,332,5908,147,66,126,108,142,87,13,2547,1]
[1999113,39,94.91,332,5919,144,64,126,108,142,86,13,2541,1]
[1999363,39,96.55,333,5905,142,63,126,107,142,86,13,2541,1]
[1999613,39,98.27,333,5928,140,62,125,107,142,86,13,2541,1]
[1999863,39,100.03,332,5917,137,60,125,107,141,86,13,2533,1]
[2000113,39,101.77,333,5920,135,59,124,107,141,86,13,2531,1]
[2000363,39,103.41,332,5915,133,58,124,107,142,86,12,2531,1]
[2000613,39,104.66,334,5922,131,57,123,107,141,86,12,2527,1]
[2000863,39,105.3,332,5914,129,55,123,106,141,86,12,2522,1]
[2001113,39,105.25,334,5918,126,54,122,106,142,86,12,2526,1]
[2001363,39,104.65,333,5930,123,52,122,106,141,86,12,2527,1]
[2001613,39,103.66,332,5922,120,51,121,106,141,85,12,2515,1]
[2001863,39,102.52,333,5907,118,50,121,105,141,85,12,2517,1]
[2002113,39,101.35,332,5904,117,49,121,106,141,85,12,2520,1]
[2002363,39,100.23,333,5910,116,48,121,106,141,85,12,2512,1]
[2002613,39,99.18,333,5910,115,48,121,106,141,85,12,2521,1]
[2002863,39,98.28,332,5924,115,48,120,106,141,85,12,2522,1]
[2003113,39,97.56,332,5916,114,47,121,106,141,85,12,2520,1]
[2003363,39,97.09,330,5916,114,47,120,105,141,85,12,2508,1]
[2003613,39,96.93,332,5918,114,47,120,106,142,85,12,2521,1]
[2003863,39,97.11,333,5942,113,47,121,106,141,85,12,2523,1]
[2004113,39,97.6,333,5948,113,47,121,106,141,85,12,2519,1]
[2004363,39,98.35,333,5938,113,47,120,105,141,85,12,2525,1]
[2004613,39,99.24,333,5931,112,46,121,106,141,85,12,2518,1]
[2004863,39,100.14,334,5912,112,46,121,106,141,85,12,2519,1]
[2005113,39,100.93,335,5928,112,46,120,105,141,85,12,2521,1]
[2005363,39,101.51,333,5934,111,46,120,105,141,85,12,2523,1]
[2005613,39,101.78,333,5922,111,45,120,105,141,85,12,2519,1]
[2005863,39,101.77,334,5917,111,45,120,105,141,85,12,2514,1]
[2006113,39,101.53,334,5915,111,45,119,105,141,85,12,2502,1]
[2006363,39,101.09,334,5904,110,45,119,105,141,85,12,2512,1]
[2006613,39,100.54,333,5920,110,45,120,105,141,85,12,2520,1]
[2006863,39,99.93,334,5931,110,45,119,105,141,85,12,2505,1]
[2007113,39,99.32,333,5918,110,45,119,105,141,85,12,2514,1]
[2007363,39,98.85,333,5907,110,45,119,105,141,85,12,2513,1]
[2007613,39,98.51,333,5931,110,45,120,106,141,85,12,2519,1]
[2007863,39,98.22,333,5911,109,45,119,106,141,85,12,2515,1]
[2008113,39,97.85,335,5926,110,45,120,106,141,85,12,2523,1]
[2008363,39,97.28,334,5924,109,45,120,105,140,85,12,2526,1]
[2008613,39,96.45,333,5924,110,45,120,106,140,85,12,2521,1]
[2008863,39,95.29,333,5912,110,45,120,105,141,85,12,2524,1]
[2009113,39,93.83,333,5918,110,45,120,106,141,85,12,2516,1]
[2009363,39,92.1,334,5928,110,45,120,105,141,85,12,2518,1]
[2009613,39,90.15,334,5920,110,45,120,105,141,85,12,2515,1]
[2009863,39,88.1,335,5946,110,45,120,105,141,85,12,2523,1]
[2010113,39,86.04,334,5941,111,46,120,105,141,85,12,2519,1]
[2010363,39,84.02,333,5918,111,46,120,105,141,85,12,2518,1]
[2010613,39,82.06,333,5928,112,46,120,105,141,85,12,2510,1]
[2010863,39,80.23,333,5928,112,46,120,105,141,85,12,2499,1]
[2011113,39,78.53,332,5886,113,47,120,105,141,85,12,2520,1]
[2011362,39,76.94,332,5933,113,47,120,106,141,85,12,2508,1]
[2011613,39,75.45,332,5904,114,47,120,105,141,85,12,2507,1]
[2011863,39,74.04,333,5901,115,48,120,105,141,85,12,2515,1]
[2012113,39,72.69,332,5887,116,48,120,106,140,85,12,2505,1]
[2012363,39,71.36,330,5889,116,49,120,105,140,85,12,2511,1]
[2012613,39,70.05,330,5868,118,50,120,105,140,85,12,2501,1]
[2012863,39,68.75,331,5880,119,50,121,105,140,85,12,2501,1]
[2013113,39,67.45,331,5881,120,51,121,105,140,85,12,2498,1]
[2013363,39,66.2,331,5890,121,52,121,105,141,85,12,2493,1]
[2013613,39,65.03,331,5889,123,52,121,105,140,85,12,2500,1]
[2013863,39,63.99,331,5879,124,53,122,105,140,85,12,2499,1]
[2014113,39,63.13,330,5859,126,54,122,106,141,85,12,2497,1]
[2014363,39,62.5,330,5861,127,55,122,105,140,85,12,2495,1]
[2014613,39,62.1,331,5880,129,56,123,106,140,85,12,2507,1]
[2014863,39,61.9,330,5863,130,57,123,106,140,85,12,2514,1]
[2015113,39,61.85,327,5857,131,57,123,106,140,85,12,2509,1]
[2015363,39,61.87,328,5862,133,58,124,106,141,85,13,2505,1]
[2015614,39,61.93,329,5844,134,59,124,106,141,85,12,2510,1]
[2015863,39,61.99,331,5854,135,60,124,106,140,85,12,2511,1]
[2016113,39,62.06,328,5861,136,60,124,107,140,86,13,2509,1]
[2016363,39,62.15,328,5871,138,61,125,106,140,86,13,2514,1]
[2016613,39,62.26,329,5865,139,62,125,107,140,86,13,2514,1]
[2016863,39,62.41,328,5866,141,63,125,106,141,86,13,2519,1]
[2017113,39,62.58,328,5866,142,64,125,106,141,86,13,2516,1]
[2017363,39,62.76,330,5877,143,64,125,107,141,86,13,2516,1]
[2017613,39,62.96,331,5869,145,65,125,107,141,86,13,2519,1]
[2017863,39,63.16,331,5870,146,66,126,107,142,86,13,2511,1]
[2018111,39,63.36,330,5859,147,66,126,107,142,86,13,2524,1]
[2018363,39,63.55,329,5868,149,67,126,107,142,86,13,2510,1]
[2018611,39,63.74,330,5866,150,68,126,108,142,86,13,2525,1]
[2018863,39,63.92,329,5871,151,69,127,108,142,86,13,2522,1]
[2019111,39,64.08,330,5873,153,69,127,108,142,86,13,2527,1]
[2019363,39,64.21,331,5882,154,70,127,108,141,86,13,2538,1]
[2019611,39,64.32,330,5877,155,71,128,108,142,87,13,2529,1]
[2019863,39,64.41,329,5863,157,71,128,108,142,86,13,2537,1]
[2020111,39,64.48,331,5881,158,72,128,108,142,87,13,2538,1]
[2020363,39,64.53,332,5890,160,73,128,108,142,87,13,2538,1]
[2020611,39,64.59,332,5872,161,74,128,108,142,87,13,2545,1]
[2020863,39,64.63,332,5889,162,75,129,108,142,87,13,2538,1]
[2021111,39,64.65,333,5898,164,75,129,108,142,87,13,2532,1]
[2021363,39,64.65,332,5880,165,76,130,109,142,87,13,2546,1]
[2021611,39,64.65,332,5880,167,77,130,109,142,87,14,2539,1]
[2021863,39,64.65,332,5895,168,78,130,109,142,87,14,2541,1]
[2022112,39,64.64,332,5888,170,78,130,109,143,87,14,2543,1]
[2022363,39,64.65,332,5910,171,79,131,110,143,87,14,2547,1]
[2022613,39,64.67,333,5911,173,80,131,110,143,87,14,2544,1]
[2022863,39,64.71,334,5907,174,81,131,110,143,87,14,2545,1]
[2023113,39,64.75,333,5910,176,82,132,110,143,88,14,2546,1]
[2023363,39,64.76,333,5897,177,82,132,110,143,88,14,2552,1]
[2023612,39,64.77,331,5897,179,83,132,110,143,88,14,2552,1]
[2023745,39,64.77,330,5884,179,83,132,109,143,88,14,2548,1]
[2023893,40,64.78,330,5885,180,84,133,109,143,88,14,2538,1]
[2024113,40,64.8,331,5905,181,85,133,110,143,88,14,2550,1]
[2024363,40,64.91,332,5907,183,85,133,110,143,88,14,2560,1]
[2024613,40,65.31,333,5899,184,86,133,110,144,88,14,2556,1]
[2024863,40,66.22,333,5908,184,86,133,110,144,88,14,2561,1]
[2025113,40,67.69,332,5918,184,86,133,110,143,88,14,2552,1]
[2025363,40,69.65,332,5914,183,85,133,110,144,88,14,2570,1]
[2025613,40,71.85,333,5902,181,84,133,110,144,88,14,2568,1]
[2025863,40,73.97,333,5919,180,83,132,110,144,88,14,2565,1]
[2026113,40,75.88,333,5924,178,82,132,110,144,88,14,2569,1]
[2026363,40,77.66,333,5927,176,81,131,110,144,88,14,2556,1]
[2026613,40,79.35,333,5939,174,80,131,110,143,88,14,2558,1]
[2026863,40,80.96,335,5936,172,79,131,109,143,88,14,2558,1]
[2027113,40,82.49,335,5937,170,78,130,109,143,88,14,2552,1]
[2027363,40,83.94,334,5923,167,77,130,109,143,88,13,2558,1]
[2027613,40,85.31,333,5922,165,76,130,109,143,87,13,2558,1]
[2027863,40,86.63,333,5930,162,74,129,109,143,87,13,2552,1]
[2028111,40,87.91,334,5939,160,72,129,109,143,87,13,2543,1]
[2028363,40,89.19,332,5931,156,71,128,109,143,87,13,2547,1]
[2028613,40,90.5,333,5928,154,69,128,109,143,87,13,2552,1]
[2028863,40,91.88,334,5938,151,68,127,108,143,87,13,2537,1]
[2029113,40,93.32,333,5939,148,66,127,108,142,87,13,2550,1]
[2029363,40,94.87,334,5932,145,65,126,108,142,87,13,2548,1]
[2029613,40,96.51,334,5917,143,63,125,108,142,86,13,2547,1]
[2029863,40,98.2,334,5929,140,62,125,108,142,86,13,2534,1]
[2030113,40,99.96,334,5937,138,61,125,107,142,86,13,2533,1]
[2030363,40,101.75,333,5923,135,59,125,107,141,86,13,2538,1]
[2030613,40,103.42,331,5926,133,58,124,107,141,86,13,2525,1]
[2030863,40,104.69,332,5898,131,57,123,106,141,86,12,2524,1]
[2031113,40,105.33,331,5904,129,55,122,106,141,85,12,2527,1]
[2031363,40,105.26,332,5910,125,54,122,106,142,85,12,2519,1]
[2031613,40,104.66,331,5899,122,52,121,106,141,85,12,2515,1]
[2031863,40,103.74,331,5898,120,50,121,105,141,85,12,2501,1]
[2032113,40,102.63,331,5901,118,49,121,105,141,85,12,2508,1]
[2032363,40,101.45,331,5894,116,49,121,106,141,85,12,2514,1]
[2032613,40,100.3,333,5910,115,48,120,105,141,85,12,2504,1]
[2032863,40,99.24,333,5905,115,48,120,105,141,85,12,2513,1]
[2033113,40,98.3,333,5915,114,47,120,105,140,85,12,2518,1]
[2033363,40,97.56,332,5908,114,47,120,105,141,85,12,2518,1]
[2033613,40,97.09,332,5924,114,47,121,105,141,85,12,2515,1]
[2033863,40,96.93,332,5916,113,47,120,105,141,85,12,2508,1]
[2034113,40,97.11,333,5932,113,47,120,105,141,85,12,2516,1]
[2034363,40,97.58,334,5938,113,47,120,105,140,85,12,2516,1]
[2034613,40,98.29,333,5927,112,46,120,106,141,85,12,2523,1]
[2034862,40,99.15,332,5924,112,46,120,106,141,85,12,2527,1]
[2035113,40,100.04,334,5927,112,46,120,105,141,85,12,2519,1]
[2035363,40,100.86,332,5922,111,46,120,105,141,85,12,2514,1]
[2035613,40,101.46,334,5932,111,46,120,105,141,85,12,2521,1]
[2035863,40,101.76,333,5928,111,45,120,105,140,85,12,2523,1]
[2036113,40,101.78,334,5904,110,45,119,105,141,85,12,2524,1]
[2036363,40,101.53,334,5922,110,45,120,105,141,85,12,2513,1]
[2036613,40,101.08,334,5916,110,45,120,106,141,85,12,2514,1]
[2036863,40,100.53,334,5923,110,45,120,105,141,85,12,2523,1]
[2037113,40,99.94,334,5925,110,45,120,105,141,85,12,2517,1]
[2037363,40,99.37,333,5928,110,45,120,105,140,85,12,2506,1]
[2037613,40,98.91,333,5939,110,45,119,105,141,85,12,2518,1]
[2037863,40,98.57,334,5945,110,45,119,106,140,85,12,2521,1]
[2038113,40,98.26,334,5937,110,45,120,106,141,85,12,2525,1]
[2038363,40,97.85,335,5931,109,45,120,106,140,85,12,2523,1]
[2038613,40,97.28,334,5914,109,45,120,106,141,85,12,2526,1]
[2038863,40,96.46,333,5931,110,45,120,106,141,85,12,2516,1]
[2039113,40,95.33,336,5932,110,45,120,106,141,85,12,2528,1]
[2039363,40,93.85,335,5918,110,45,120,106,141,85,12,2524,1]
[2039613,40,92.09,334,5917,110,45,120,105,141,85,12,2516,1]
[2039863,40,90.13,335,5930,110,45,120,106,141,85,12,2516,1]
[2040113,40,88.07,334,5929,110,45,120,106,141,85,12,2521,1]
[2040363,40,86.01,334,5947,111,45,120,105,141,85,12,2517,1]
[2040613,40,83.99,334,5928,111,46,120,105,141,85,12,2511,1]
[2040863,40,82.06,333,5927,111,46,120,105,140,85,12,2512,1]
[2041112,40,80.24,333,5920,112,46,120,105,141,85,12,2510,1]
[2041363,40,78.54,333,5915,113,47,120,105,141,85,12,2517,1]
[2041613,40,76.96,332,5917,113,47,120,106,141,85,12,2513,1]
[2041863,40,75.47,332,5916,114,47,120,105,141,85,12,2509,1]
[2042113,40,74.06,332,5894,115,48,120,106,141,85,12,2509,1]
[2042363,40,72.7,332,5892,116,48,120,105,141,85,12,2520,1]
[2042613,40,71.37,331,5884,116,49,120,106,140,85,12,2501,1]
[2042863,40,70.07,331,5881,118,49,121,105,140,85,12,2503,1]
[2043113,40,68.79,332,5894,119,50,121,105,140,85,12,2501,1]
[2043363,40,67.49,330,5894,120,51,121,106,140,85,12,2498,1]
[2043613,40,66.22,331,5886,121,52,121,106,140,85,12,2492,1]
[2043863,40,65.03,332,5893,123,52,121,106,141,85,12,2496,1]
[2044113,40,63.98,330,5896,124,53,122,106,141,85,12,2499,1]
