timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQLiquidStg1
445.047,0,0,0,0
445.132,104.79,104.83,105,0
445.147,0,0,0,0
445.232,104.79,104.83,105,0
445.247,0,0,0,0
445.332,104.79,104.82,105,0
445.347,0,0,0,0
445.432,104.96,104.82,105,0
445.447,0,0,0,0
445.532,104.96,104.83,105,90.2
445.547,0,0,0,0
445.632,104.79,104.85,105,0
445.647,0,0,0,0
445.732,104.96,104.86,105,0
445.747,0,0,0,0
445.832,104.79,104.88,105,0
445.847,0,0,0,0
445.932,104.96,104.88,105,0
445.947,0,0,0,0
446.032,104.79,104.88,105,0
446.047,0,0,0,0
446.132,104.96,104.88,105,0
446.147,0,0,0,0
446.232,104.96,104.89,105,0
446.247,0,0,0,0
446.332,104.79,104.9,105,0
446.347,0,0,0,0
446.432,104.79,104.9,105,0
446.447,0,0,0,0
446.532,104.79,104.9,105,90.06
446.547,0,0,0,0
446.632,104.79,104.9,105,0
446.647,0,0,0,0
446.732,104.79,104.89,105,0
446.747,0,0,0,0
446.832,104.79,104.87,105,0
446.847,0,0,0,0
446.932,104.79,104.86,105,0
446.948,0,0,0,0
447.032,104.79,104.84,105,0
447.047,0,0,0,0
447.132,104.96,104.83,105,0
447.147,0,0,0,0
447.232,104.79,104.83,105,0
447.247,0,0,0,0
447.332,104.79,104.83,105,0
447.347,0,0,0,0
447.432,104.79,104.83,105,0
447.447,0,0,0,0
447.532,104.79,104.83,105,90
447.547,0,0,0,0
447.632,104.79,104.82,105,0
447.647,0,0,0,0
447.732,104.79,104.82,105,0
447.747,0,0,0,0
447.832,104.62,104.81,105,0
447.847,0,0,0,0
447.932,104.79,104.8,105,0
447.947,0,0,0,0
448.032,104.79,104.79,105,0
448.047,0,0,0,0
448.132,104.79,104.79,105,0
448.147,0,0,0,0
448.232,104.96,104.79,105,0
448.247,0,0,0,0
448.332,104.96,104.8,105,0
448.347,0,0,0,0
448.432,104.79,104.82,105,0
448.447,0,0,0,0
448.532,104.96,104.83,105,0
448.547,0,0,0,89.87
448.632,104.79,104.84,105,0
448.647,0,0,0,0
448.732,104.79,104.86,105,0
448.747,0,0,0,0
448.832,104.96,104.86,105,0
448.847,0,0,0,0
448.932,104.62,104.87,105,0
448.947,0,0,0,0
449.032,104.79,104.87,105,0
449.048,0,0,0,0
449.132,104.96,104.87,105,0
449.147,0,0,0,0
449.232,104.79,104.87,105,0
449.247,0,0,0,0
449.332,104.79,104.86,105,0
449.347,0,0,0,0
449.432,104.79,104.84,105,0
449.447,0,0,0,0
449.532,104.79,104.83,105,0
449.547,0,0,0,0
449.632,104.79,104.82,105,89.89
449.647,0,0,0,0
449.732,104.79,104.82,105,0
449.747,0,0,0,0
449.832,104.79,104.81,105,0
449.847,0,0,0,0
449.932,104.79,104.81,105,0
449.947,0,0,0,0
450.032,104.96,104.82,105,0
450.047,0,0,0,0
450.132,104.79,104.83,105,0
450.147,0,0,0,0
450.232,104.79,104.83,105,0
450.247,0,0,0,0
450.332,104.96,104.82,105,0
450.347,0,0,0,0
450.432,104.96,104.82,105,0
450.447,0,0,0,0
450.532,104.96,104.83,105,0
450.547,0,0,0,0
450.634,104.96,104.84,105,90.06
450.649,0,0,0,0
450.732,104.96,104.86,105,0
450.747,0,0,0,0
450.832,104.96,104.87,105,0
450.847,0,0,0,0
450.932,104.79,104.89,105,0
450.947,0,0,0,0
451.032,104.96,104.9,105,0
451.047,0,0,0,0
451.132,104.79,104.9,105,0
451.148,0,0,0,0
451.232,104.96,104.89,105,0
451.247,0,0,0,0
451.332,104.96,104.88,105,0
451.347,0,0,0,0
451.432,104.79,104.88,105,0
451.447,0,0,0,0
451.532,104.62,104.87,105,0
451.547,0,0,0,0
451.632,104.79,104.84,105,89.89
451.647,0,0,0,0
451.732,104.96,104.82,105,0
451.747,0,0,0,0
451.832,104.79,104.82,105,0
451.847,0,0,0,0
451.932,104.96,104.82,105,0
451.947,0,0,0,0
452.032,104.79,104.83,105,0
452.047,0,0,0,0
452.132,104.79,104.83,105,0
452.147,0,0,0,0
452.232,104.79,104.84,105,0
452.248,0,0,0,0
452.346,104.96,104.84,105,0
452.392,0,0,0,0
452.461,104.79,104.84,105,0
452.479,0,0,0,0
452.561,104.79,104.84,105,0
452.576,0,0,0,90.26
452.662,104.79,104.83,105,0
452.677,0,0,0,0
452.761,104.79,104.83,105,0
452.776,0,0,0,0
452.861,104.79,104.83,105,0
452.876,0,0,0,0
452.961,104.79,104.84,105,0
452.976,0,0,0,0
453.061,104.96,104.85,105,0
453.076,0,0,0,0
453.161,104.96,104.86,105,0
453.176,0,0,0,0
453.261,104.96,104.89,105,0
453.276,0,0,0,0
453.361,104.96,104.91,105,0
453.376,0,0,0,0
453.461,104.96,104.92,105,0
453.476,0,0,0,0
453.561,104.96,104.93,105,0
453.576,0,0,0,0
453.661,104.96,104.94,105,90.09
453.676,0,0,0,0
453.761,104.79,104.94,105,0
453.776,0,0,0,0
453.861,104.96,104.92,105,0
453.876,0,0,0,0
453.961,104.79,104.91,105,0
453.976,0,0,0,0
454.061,104.79,104.89,105,0
454.076,0,0,0,0
454.161,104.79,104.87,105,0
454.176,0,0,0,0
454.262,104.79,104.84,105,0
454.277,0,0,0,0
454.362,104.79,104.82,105,0
454.377,0,0,0,0
454.463,104.96,104.81,105,0
454.478,0,0,0,0
454.562,104.62,104.81,105,0
454.577,0,0,0,0
454.662,104.79,104.81,105,90.06
454.677,0,0,0,0
454.762,104.96,104.8,105,0
454.777,0,0,0,0
454.862,104.96,104.81,105,0
454.877,0,0,0,0
454.962,104.79,104.82,105,0
454.977,0,0,0,0
455.062,104.79,104.83,105,0
455.077,0,0,0,0
455.162,104.96,104.83,105,0
455.177,0,0,0,0
455.262,104.79,104.84,105,0
455.277,0,0,0,0
455.362,104.79,104.84,105,0
455.377,0,0,0,0
455.462,104.79,104.83,105,0
455.477,0,0,0,0
455.563,104.96,104.83,105,0
455.578,0,0,0,0
455.663,104.79,104.83,105,90.04
455.678,0,0,0,0
455.763,104.96,104.83,105,0
455.778,0,0,0,0
455.863,104.96,104.84,105,0
455.878,0,0,0,0
455.963,104.79,104.85,105,0
455.978,0,0,0,0
456.063,104.79,104.85,105,0
456.078,0,0,0,0
456.163,104.79,104.84,105,0
456.178,0,0,0,0
456.263,104.96,104.83,105,0
456.278,0,0,0,0
456.363,104.79,104.84,105,0
456.378,0,0,0,0
456.464,104.79,104.84,105,0
456.479,0,0,0,0
456.563,104.79,104.85,105,0
456.578,0,0,0,0
456.663,104.96,104.86,105,90.06
456.678,0,0,0,0
456.763,104.96,104.87,105,0
456.778,0,0,0,0
456.863,104.96,104.88,105,0
456.878,0,0,0,0
456.963,104.79,104.89,105,0
456.978,0,0,0,0
457.063,104.79,104.89,105,0
457.078,0,0,0,0
457.163,104.96,104.89,105,0
457.178,0,0,0,0
457.263,104.79,104.89,105,0
457.278,0,0,0,0
457.363,104.96,104.89,105,0
457.378,0,0,0,0
457.463,104.96,104.89,105,0
457.478,0,0,0,0
457.563,104.96,104.9,105,0
457.578,0,0,0,0
457.663,104.79,104.9,105,90.06
457.678,0,0,0,0
457.763,104.96,104.89,105,0
457.778,0,0,0,0
457.863,104.79,104.9,105,0
457.878,0,0,0,0
457.963,104.79,104.89,105,0
457.978,0,0,0,0
458.063,104.96,104.88,105,0
458.078,0,0,0,0
458.163,104.79,104.87,105,0
458.178,0,0,0,0
458.264,104.96,104.87,105,0
458.279,0,0,0,0
458.363,104.79,104.87,105,0
458.378,0,0,0,0
458.463,104.79,104.87,105,0
458.478,0,0,0,0
458.563,104.96,104.87,105,0
458.578,0,0,0,0
458.663,104.96,104.87,105,90.09
458.678,0,0,0,0
458.763,104.96,104.87,105,0
458.778,0,0,0,0
458.863,104.79,104.88,105,0
458.878,0,0,0,0
458.963,104.79,104.89,105,0
458.978,0,0,0,0
459.063,104.79,104.88,105,0
459.078,0,0,0,0
459.165,104.79,104.87,105,0
459.18,0,0,0,0
459.265,104.79,104.86,105,0
459.28,0,0,0,0
459.364,104.79,104.85,105,0
459.379,0,0,0,0
459.464,104.62,104.84,105,0
459.479,0,0,0,0
459.564,104.96,104.82,105,0
459.579,0,0,0,0
459.664,104.96,104.82,105,90.13
459.679,0,0,0,0
459.764,104.79,104.82,105,0
459.779,0,0,0,0
459.864,104.79,104.82,105,0
459.879,0,0,0,0
459.964,104.79,104.82,105,0
459.979,0,0,0,0
460.064,104.79,104.83,105,0
460.079,0,0,0,0
460.164,104.79,104.84,105,0
460.179,0,0,0,0
460.264,104.96,104.85,105,0
460.279,0,0,0,0
460.364,104.79,104.86,105,0
460.379,0,0,0,0
460.464,104.96,104.87,105,0
460.479,0,0,0,0
460.564,104.79,104.88,105,0
460.579,0,0,0,0
460.664,104.79,104.87,105,89.67
460.679,0,0,0,0
460.764,104.79,104.87,105,0
460.779,0,0,0,0
460.864,104.96,104.87,105,0
460.88,0,0,0,0
460.964,104.96,104.88,105,0
460.979,0,0,0,0
461.064,104.96,104.89,105,0
461.079,0,0,0,0
461.164,104.96,104.89,105,0
461.179,0,0,0,0
461.264,104.79,104.9,105,0
461.279,0,0,0,0
461.364,104.96,104.9,105,0
461.379,0,0,0,0
461.464,104.79,104.9,105,0
461.479,0,0,0,0
461.564,104.79,104.9,105,0
461.579,0,0,0,0
461.664,104.96,104.89,105,89.93
461.679,0,0,0,0
461.764,104.79,104.88,105,0
461.779,0,0,0,0
461.864,104.96,104.87,105,0
461.879,0,0,0,0
461.965,104.96,104.87,105,0
461.98,0,0,0,0
462.064,104.96,104.87,105,0
462.079,0,0,0,0
462.164,104.96,104.88,105,0
462.179,0,0,0,0
462.265,104.96,104.89,105,0
462.288,0,0,0,0
462.366,104.79,104.89,105,0
462.396,0,0,0,0
462.472,104.79,104.9,105,0
462.487,0,0,0,0
462.571,104.79,104.89,105,0
462.586,0,0,0,0
462.671,104.79,104.88,105,90
462.686,0,0,0,0
462.771,104.79,104.87,105,0
462.786,0,0,0,0
462.871,104.96,104.86,105,0
462.886,0,0,0,0
462.971,104.96,104.85,105,0
462.986,0,0,0,0
463.071,104.96,104.87,105,0
463.086,0,0,0,0
463.171,104.96,104.88,105,0
463.186,0,0,0,0
463.271,104.96,104.9,105,0
463.286,0,0,0,0
463.371,104.96,104.91,105,0
463.386,0,0,0,0
463.471,104.79,104.9,105,0
463.486,0,0,0,0
463.571,104.96,104.89,105,0
463.586,0,0,0,0
463.671,104.79,104.87,105,89.93
463.686,0,0,0,0
463.771,104.96,104.86,105,0
463.786,0,0,0,0
463.871,104.79,104.86,105,0
463.886,0,0,0,0
463.971,104.79,104.86,105,0
463.986,0,0,0,0
464.071,104.96,104.86,105,0
464.086,0,0,0,0
464.171,104.96,104.86,105,0
464.186,0,0,0,0
464.271,104.79,104.86,105,0
464.29,0,0,0,0
464.371,104.79,104.85,105,0
464.386,0,0,0,0
464.471,104.96,104.85,105,0
464.486,0,0,0,0
464.571,104.96,104.86,105,0
464.586,0,0,0,0
464.671,104.79,104.87,105,0
464.686,0,0,0,0
464.771,104.79,104.88,105,90.13
464.786,0,0,0,0
464.871,104.79,104.89,105,0
464.886,0,0,0,0
464.971,104.96,104.89,105,0
464.986,0,0,0,0
465.071,104.96,104.9,105,0
465.086,0,0,0,0
465.171,104.96,104.91,105,0
465.186,0,0,0,0
465.271,104.96,104.91,105,0
465.286,0,0,0,0
465.371,104.79,104.92,105,0
465.386,0,0,0,0
465.471,104.79,104.92,105,0
465.486,0,0,0,0
465.571,104.96,104.91,105,0
465.586,0,0,0,0
465.671,104.79,104.9,105,0
465.686,0,0,0,0
465.771,104.96,104.89,105,89.87
465.786,0,0,0,0
465.871,104.96,104.89,105,0
465.886,0,0,0,0
465.971,104.96,104.9,105,0
465.986,0,0,0,0
466.071,104.79,104.91,105,0
466.086,0,0,0,0
466.171,104.96,104.91,105,0
466.186,0,0,0,0
466.271,104.96,104.92,105,0
466.286,0,0,0,0
466.371,104.96,104.91,105,0
466.386,0,0,0,0
466.471,104.96,104.91,105,0
466.486,0,0,0,0
466.572,104.96,104.9,105,0
466.587,0,0,0,0
466.672,104.79,104.9,105,0
466.687,0,0,0,0
466.772,104.96,104.9,105,90.09
466.787,0,0,0,0
466.872,104.96,104.9,105,0
466.887,0,0,0,0
466.972,104.96,104.91,105,0
466.987,0,0,0,0
467.072,104.79,104.91,105,0
467.087,0,0,0,0
467.172,104.96,104.9,105,0
467.187,0,0,0,0
467.272,104.79,104.9,105,0
467.287,0,0,0,0
467.372,104.96,104.89,105,0
467.387,0,0,0,0
467.472,104.79,104.89,105,0
467.487,0,0,0,0
467.572,104.79,104.89,105,0
467.587,0,0,0,0
467.672,104.96,104.88,105,0
467.687,0,0,0,0
467.772,104.79,104.88,105,90.41
467.787,0,0,0,0
467.873,104.79,104.87,105,0
467.888,0,0,0,0
467.973,104.96,104.87,105,0
467.988,0,0,0,0
468.072,104.96,104.88,105,0
468.087,0,0,0,0
468.172,104.96,104.89,105,0
468.187,0,0,0,0
468.272,104.96,104.9,105,0
468.287,0,0,0,0
468.372,104.79,104.9,105,0
468.387,0,0,0,0
468.472,104.96,104.9,105,0
468.487,0,0,0,0
468.572,104.79,104.9,105,0
468.587,0,0,0,0
468.672,104.79,104.9,105,0
468.687,0,0,0,0
468.773,104.96,104.9,105,90.41
468.788,0,0,0,0
468.873,104.96,104.9,105,0
468.888,0,0,0,0
468.974,104.79,104.9,105,0
468.989,0,0,0,0
469.073,104.96,104.9,105,0
469.088,0,0,0,0
469.175,104.79,104.91,105,0
469.19,0,0,0,0
469.274,104.79,104.9,105,0
469.289,0,0,0,0
469.375,104.79,104.89,105,0
469.39,0,0,0,0
469.474,104.96,104.87,105,0
469.489,0,0,0,0
469.574,104.79,104.87,105,0
469.589,0,0,0,0
469.675,104.96,104.86,105,0
469.69,0,0,0,0
469.775,104.96,104.87,105,90.2
469.79,0,0,0,0
469.875,104.79,104.88,105,0
469.89,0,0,0,0
469.975,104.79,104.89,105,0
469.99,0,0,0,0
470.074,104.96,104.9,105,0
470.089,0,0,0,0
470.174,104.96,104.9,105,0
470.189,0,0,0,0
470.274,104.79,104.91,105,0
470.289,0,0,0,0
470.374,104.96,104.92,105,0
470.389,0,0,0,0
470.474,104.79,104.92,105,0
470.489,0,0,0,0
470.574,104.79,104.92,105,0
470.589,0,0,0,0
470.674,104.96,104.92,105,0
470.689,0,0,0,0
470.774,104.96,104.91,105,90.3
470.789,0,0,0,0
470.875,104.79,104.91,105,0
470.89,0,0,0,0
470.974,104.79,104.9,105,0
470.989,0,0,0,0
471.074,104.79,104.89,105,0
471.089,0,0,0,0
471.174,104.79,104.88,105,0
471.189,0,0,0,0
471.276,104.96,104.88,105,0
471.291,0,0,0,0
471.376,104.79,104.88,105,0
471.391,0,0,0,0
471.475,104.96,104.87,105,0
471.49,0,0,0,0
471.575,104.79,104.87,105,0
471.59,0,0,0,0
471.676,104.96,104.87,105,0
471.691,0,0,0,0
471.775,104.96,104.87,105,90.3
471.79,0,0,0,0
471.876,104.96,104.88,105,0
471.891,0,0,0,0
471.974,104.96,104.9,105,0
471.989,0,0,0,0
472.075,104.79,104.91,105,0
472.09,0,0,0,0
472.175,104.96,104.91,105,0
472.19,0,0,0,0
472.275,104.79,104.91,105,0
472.3,0,0,0,0
472.376,104.79,104.91,105,0
472.413,0,0,0,0
472.481,104.79,104.91,105,0
472.496,0,0,0,0
472.581,104.79,104.9,105,0
472.595,0,0,0,0
472.681,104.96,104.89,105,0
472.696,0,0,0,0
472.781,104.96,104.9,105,90.2
472.796,0,0,0,0
472.881,104.96,104.9,105,0
472.896,0,0,0,0
472.981,104.79,104.9,105,0
472.996,0,0,0,0
473.081,104.96,104.89,105,0
473.096,0,0,0,0
473.181,104.96,104.88,105,0
473.196,0,0,0,0
473.281,104.96,104.88,105,0
473.296,0,0,0,0
473.382,104.96,104.89,105,0
473.397,0,0,0,0
473.481,104.96,104.9,105,0
473.496,0,0,0,0
473.581,104.96,104.9,105,0
473.597,0,0,0,0
473.681,104.79,104.91,105,0
473.696,0,0,0,0
473.781,104.96,104.91,105,90.33
473.796,0,0,0,0
473.881,104.96,104.9,105,0
473.896,0,0,0,0
473.981,104.79,104.9,105,0
473.996,0,0,0,0
474.081,104.96,104.89,105,0
474.096,0,0,0,0
474.181,104.96,104.89,105,0
474.196,0,0,0,0
474.281,104.96,104.9,105,0
474.296,0,0,0,0
474.381,104.96,104.9,105,0
474.396,0,0,0,0
474.481,104.96,104.91,105,0
474.496,0,0,0,0
474.581,104.79,104.91,105,0
474.596,0,0,0,0
474.681,104.96,104.91,105,0
474.696,0,0,0,0
474.781,104.96,104.91,105,90.17
474.796,0,0,0,0
474.881,104.79,104.92,105,0
474.896,0,0,0,0
474.981,104.96,104.92,105,0
474.996,0,0,0,0
475.081,104.96,104.93,105,0
475.096,0,0,0,0
475.181,104.79,104.93,105,0
475.196,0,0,0,0
475.281,104.96,104.93,105,0
475.296,0,0,0,0
475.381,104.79,104.92,105,0
475.396,0,0,0,0
475.481,104.96,104.91,105,0
475.496,0,0,0,0
475.581,104.96,104.9,105,0
475.596,0,0,0,0
475.681,104.96,104.91,105,0
475.697,0,0,0,0
475.781,104.96,104.91,105,0
475.796,0,0,0,0
475.881,104.96,104.92,105,90.3
475.896,0,0,0,0
475.981,104.79,104.93,105,0
475.996,0,0,0,0
476.081,104.96,104.92,105,0
476.096,0,0,0,0
476.181,104.96,104.92,105,0
476.196,0,0,0,0
476.281,104.96,104.93,105,0
476.296,0,0,0,0
476.381,104.96,104.93,105,0
476.396,0,0,0,0
476.481,104.96,104.93,105,0
476.496,0,0,0,0
476.581,104.79,104.93,105,0
476.596,0,0,0,0
476.681,104.96,104.93,105,0
476.696,0,0,0,0
476.781,104.96,104.92,105,0
476.796,0,0,0,0
476.881,104.96,104.92,105,90.5
476.896,0,0,0,0
476.981,104.96,104.92,105,0
476.996,0,0,0,0
477.081,104.79,104.93,105,0
477.096,0,0,0,0
477.181,104.79,104.93,105,0
477.196,0,0,0,0
477.281,104.79,104.91,105,0
477.296,0,0,0,0
477.381,104.79,104.9,105,0
477.396,0,0,0,0
477.481,104.79,104.88,105,0
477.496,0,0,0,0
477.581,104.96,104.87,105,0
477.596,0,0,0,0
477.681,104.96,104.86,105,0
477.696,0,0,0,0
477.781,104.96,104.87,105,0
477.796,0,0,0,0
477.881,104.96,104.88,105,90.66
477.896,0,0,0,0
477.981,104.96,104.89,105,0
477.996,0,0,0,0
478.081,104.79,104.9,105,0
478.096,0,0,0,0
478.181,104.96,104.91,105,0
478.196,0,0,0,0
478.281,104.96,104.91,105,0
478.296,0,0,0,0
478.381,104.96,104.91,105,0
478.396,0,0,0,0
478.481,104.79,104.92,105,0
478.496,0,0,0,0
478.581,104.96,104.92,105,0
478.596,0,0,0,0
478.681,104.79,104.92,105,0
478.696,0,0,0,0
478.781,104.96,104.92,105,0
478.796,0,0,0,0
478.881,104.96,104.92,105,90.37
478.896,0,0,0,0
478.981,104.96,104.93,105,0
478.996,0,0,0,0
479.081,104.96,104.94,105,0
479.096,0,0,0,0
479.181,104.96,104.94,105,0
479.196,0,0,0,0
479.281,104.96,104.95,105,0
479.296,0,0,0,0
479.381,104.96,104.95,105,0
479.396,0,0,0,0
479.481,104.96,104.95,105,0
479.496,0,0,0,0
479.581,104.96,104.95,105,0
479.596,0,0,0,0
479.681,104.96,104.95,105,0
479.696,0,0,0,0
479.781,104.79,104.95,105,0
479.796,0,0,0,0
479.881,104.96,104.94,105,90.37
479.897,0,0,0,0
479.981,104.96,104.94,105,0
479.996,0,0,0,0
480.081,104.96,104.94,105,0
480.096,0,0,0,0
480.181,104.96,104.95,105,0
480.196,0,0,0,0
480.281,104.96,104.95,105,0
480.296,0,0,0,0
480.381,104.96,104.95,105,0
480.396,0,0,0,0
480.481,104.96,104.96,105,0
480.496,0,0,0,0
480.581,104.96,104.96,105,0
480.596,0,0,0,0
480.681,104.96,104.96,105,0
480.696,0,0,0,0
480.781,104.96,104.96,105,0
480.796,0,0,0,0
480.881,104.96,104.96,105,90.63
480.896,0,0,0,0
480.981,104.96,104.96,105,0
480.996,0,0,0,0
481.081,104.96,104.96,105,0
481.096,0,0,0,0
481.181,104.96,104.96,105,0
481.196,0,0,0,0
481.281,104.96,104.95,105,0
481.296,0,0,0,0
481.381,104.96,104.94,105,0
481.396,0,0,0,0
481.481,104.96,104.93,105,0
481.496,0,0,0,0
481.581,104.79,104.92,105,0
481.596,0,0,0,0
481.681,104.96,104.91,105,0
481.696,0,0,0,0
481.781,104.96,104.91,105,0
481.796,0,0,0,0
481.881,104.79,104.92,105,90.79
481.896,0,0,0,0
481.981,104.96,104.92,105,0
481.997,0,0,0,0
482.081,104.96,104.92,105,0
482.096,0,0,0,0
482.181,104.96,104.93,105,0
482.196,0,0,0,0
482.281,104.96,104.94,105,0
482.296,0,0,0,0
482.381,104.96,104.94,105,0
482.404,0,0,0,0
482.486,104.96,104.95,105,0
482.501,0,0,0,0
482.586,104.96,104.95,105,0
482.601,0,0,0,0
482.686,104.96,104.96,105,0
482.701,0,0,0,0
482.786,104.96,104.96,105,0
482.801,0,0,0,0
482.887,104.96,104.96,105,90.75
482.902,0,0,0,0
482.986,104.96,104.96,105,0
483.001,0,0,0,0
483.086,104.79,104.96,105,0
483.101,0,0,0,0
483.186,104.79,104.95,105,0
483.201,0,0,0,0
483.286,104.96,104.94,105,0
483.301,0,0,0,0
483.386,104.96,104.93,105,0
483.401,0,0,0,0
483.489,104.96,104.93,105,0
483.504,0,0,0,0
483.586,104.96,104.94,105,0
483.601,0,0,0,0
483.686,104.96,104.94,105,0
483.701,0,0,0,0
483.786,104.96,104.95,105,0
483.801,0,0,0,0
483.886,104.96,104.95,105,90.74
483.901,0,0,0,0
483.986,104.96,104.95,105,0
484.001,0,0,0,0
484.086,104.96,104.96,105,0
484.101,0,0,0,0
484.186,104.96,104.96,105,0
484.201,0,0,0,0
484.286,104.96,104.96,105,0
484.301,0,0,0,0
484.386,104.96,104.96,105,0
484.401,0,0,0,0
484.486,104.96,104.96,105,0
484.501,0,0,0,0
484.586,104.79,104.96,105,0
484.601,0,0,0,0
484.686,104.96,104.95,105,0
484.701,0,0,0,0
484.786,104.79,104.95,105,0
484.801,0,0,0,0
484.886,104.96,104.94,105,90.7
484.901,0,0,0,0
484.986,104.96,104.93,105,0
485.001,0,0,0,0
485.086,104.96,104.94,105,0
485.101,0,0,0,0
485.186,104.96,104.93,105,0
485.201,0,0,0,0
485.286,104.79,104.93,105,0
485.301,0,0,0,0
485.386,104.96,104.92,105,0
485.401,0,0,0,0
485.486,104.96,104.91,105,0
485.501,0,0,0,0
485.586,104.79,104.91,105,0
485.601,0,0,0,0
485.686,104.96,104.91,105,0
485.701,0,0,0,0
485.786,104.96,104.91,105,0
485.801,0,0,0,0
485.886,104.96,104.92,105,90.75
485.901,0,0,0,0
485.986,104.96,104.93,105,0
486.001,0,0,0,0
486.086,104.96,104.94,105,0
486.101,0,0,0,0
486.186,104.79,104.94,105,0
486.201,0,0,0,0
486.286,104.96,104.94,105,0
486.301,0,0,0,0
486.386,104.96,104.93,105,0
486.401,0,0,0,0
486.486,104.96,104.93,105,0
486.501,0,0,0,0
486.586,104.96,104.93,105,0
486.601,0,0,0,0
486.686,104.96,104.94,105,0
486.701,0,0,0,0
486.786,104.96,104.94,105,0
486.801,0,0,0,0
486.886,104.96,104.95,105,90.59
486.901,0,0,0,0
486.986,104.96,104.95,105,0
487.001,0,0,0,0
487.086,104.96,104.96,105,0
487.101,0,0,0,0
487.186,104.96,104.96,105,0
487.201,0,0,0,0
487.286,104.96,104.96,105,0
487.302,0,0,0,0
487.386,104.79,104.96,105,0
487.401,0,0,0,0
487.486,104.96,104.95,105,0
487.501,0,0,0,0
487.586,104.96,104.95,105,0
487.601,0,0,0,0
487.686,104.96,104.95,105,0
487.701,0,0,0,0
487.786,104.96,104.95,105,0
487.801,0,0,0,0
487.886,104.96,104.95,105,0
487.901,0,0,0,0
487.986,104.96,104.95,105,90.7
488.001,0,0,0,0
488.086,104.96,104.96,105,0
488.101,0,0,0,0
488.186,104.96,104.96,105,0
488.201,0,0,0,0
488.286,105.13,104.96,105,0
488.301,0,0,0,0
488.386,104.79,104.97,105,0
488.401,0,0,0,0
488.486,104.96,104.97,105,0
488.501,0,0,0,0
488.586,104.96,104.96,105,0
488.601,0,0,0,0
488.686,104.96,104.96,105,0
488.701,0,0,0,0
488.786,104.96,104.96,105,0
488.801,0,0,0,0
488.886,104.96,104.96,105,0
488.901,0,0,0,0
488.986,104.96,104.96,105,90.46
489.001,0,0,0,0
489.086,104.96,104.96,105,0
489.101,0,0,0,0
489.186,104.96,104.96,105,0
489.201,0,0,0,0
489.286,104.96,104.96,105,0
489.301,0,0,0,0
489.386,104.96,104.96,105,0
489.401,0,0,0,0
489.486,104.96,104.96,105,0
489.501,0,0,0,0
489.586,104.96,104.97,105,0
489.601,0,0,0,0
489.686,104.96,104.97,105,0
489.701,0,0,0,0
489.786,104.96,104.98,105,0
489.801,0,0,0,0
489.886,104.96,104.98,105,0
489.901,0,0,0,0
489.986,104.96,104.97,105,90.79
490.001,0,0,0,0
490.086,104.96,104.97,105,0
490.101,0,0,0,0
490.186,104.96,104.97,105,0
490.201,0,0,0,0
490.287,104.96,104.97,105,0
490.302,0,0,0,0
490.387,105.13,104.97,105,0
490.402,0,0,0,0
490.487,104.96,104.97,105,0
490.503,0,0,0,0
490.587,104.96,104.98,105,0
490.602,0,0,0,0
490.687,104.96,104.98,105,0
490.702,0,0,0,0
490.787,104.96,104.97,105,0
490.802,0,0,0,0
490.887,104.96,104.98,105,0
490.902,0,0,0,0
490.987,104.96,104.98,105,90.95
491.002,0,0,0,0
491.087,104.96,104.98,105,0
491.102,0,0,0,0
491.187,105.13,104.99,105,0
491.202,0,0,0,0
491.287,104.96,105,105,0
491.302,0,0,0,0
491.386,104.96,105,105,0
491.401,0,0,0,0
491.487,104.96,105,105,0
491.502,0,0,0,0
491.587,104.96,104.99,105,0
491.602,0,0,0,0
491.685,104.96,104.99,105,0
491.7,0,0,0,0
491.786,105.13,104.98,105,0
491.801,0,0,0,0
491.886,104.96,104.98,105,0
491.901,0,0,0,0
491.986,104.96,104.98,105,90.83
492.001,0,0,0,0
492.086,104.96,104.98,105,0
492.101,0,0,0,0
492.186,104.96,104.98,105,0
492.201,0,0,0,0
492.286,104.96,104.97,105,0
492.301,0,0,0,0
492.386,104.96,104.97,105,0
492.401,0,0,0,0
492.486,104.96,104.97,105,0
492.501,0,0,0,0
492.586,104.96,104.96,105,0
492.602,0,0,0,0
492.686,104.96,104.96,105,0
492.701,0,0,0,0
492.786,104.96,104.96,105,0
492.801,0,0,0,0
492.886,104.96,104.96,105,0
492.901,0,0,0,0
492.986,104.96,104.96,105,90.75
493.001,0,0,0,0
493.086,104.96,104.96,105,0
493.101,0,0,0,0
493.186,105.13,104.96,105,0
493.201,0,0,0,0
493.286,104.96,104.97,105,0
493.301,0,0,0,0
493.386,104.96,104.97,105,0
493.401,0,0,0,0
493.486,104.96,104.98,105,0
493.501,0,0,0,0
493.588,104.96,104.98,105,0
493.603,0,0,0,0
493.686,104.96,104.97,105,0
493.701,0,0,0,0
493.786,104.96,104.97,105,0
493.801,0,0,0,0
493.886,104.96,104.97,105,0
493.901,0,0,0,0
493.986,104.96,104.97,105,90.42
494.001,0,0,0,0
494.086,104.96,104.96,105,0
494.101,0,0,0,0
494.186,104.96,104.96,105,0
494.201,0,0,0,0
494.286,104.79,104.96,105,0
494.301,0,0,0,0
494.386,104.96,104.95,105,0
494.401,0,0,0,0
494.486,104.96,104.95,105,0
494.501,0,0,0,0
494.586,104.96,104.95,105,0
